condition,sex,subject,leg,fibre_area,circularity
Condition C,M,30,Right,654.444,0.825342891
Condition C,M,30,Right,902.145,0.879951469
Condition C,M,30,Right,2155.426,0.780309987
Condition C,M,30,Right,563.063,0.77244335
Condition C,M,30,Right,1161.9,0.768739383
Condition C,F,62,Left,2307.079,0.854771519
Condition C,F,62,Left,1506.815,0.853377105
Condition C,F,62,Left,472.071,0.871959958
Condition C,F,62,Left,1074.019,0.80501438
Condition C,F,62,Left,2399.627,0.869350422
Condition C,F,62,Left,393.133,0.806618108
Condition C,F,62,Left,2378.629,0.903334957
Condition C,F,62,Left,1932.612,0.870457486
Condition C,F,62,Left,1439.154,0.83257109
Condition C,F,62,Left,446.017,0.851564669
Condition C,F,62,Left,1971.886,0.884658235
Condition C,F,62,Left,1852.896,0.752893795
Condition C,F,62,Left,640.056,0.726678426
Condition C,F,62,Left,1870.784,0.801828114
Condition C,F,62,Left,909.144,0.861532521
Condition C,F,62,Left,2099.82,0.845402131
Condition C,F,62,Left,991.97,0.81978317
Condition C,F,62,Left,1473.762,0.845543962
Condition C,F,62,Left,422.297,0.748747356
Condition C,F,62,Left,941.03,0.918025446
Condition C,F,62,Left,1871.561,0.779464615
Condition C,F,62,Left,1080.24,0.73800112
Condition C,F,62,Left,1794.568,0.869410198
Condition C,F,62,Left,1385.492,0.712287474
Condition C,F,62,Left,571.229,0.86772637
Condition C,F,62,Left,815.819,0.749942758
Condition C,F,62,Left,419.186,0.940752866
Condition C,F,62,Left,2112.263,0.778731162
Condition C,F,62,Left,1651.858,0.848912433
Condition C,F,62,Left,374.857,0.875250153
Condition C,F,62,Left,422.297,0.806038432
Condition C,F,62,Left,1504.871,0.803841063
Condition C,F,62,Left,716.272,0.870176804
Condition C,F,62,Left,560.73,0.922756273
Condition C,F,62,Left,946.085,0.752844797
Condition C,F,62,Left,441.351,0.932617251
Condition C,F,62,Left,849.26,0.87538138
Condition C,F,62,Left,1965.664,0.716680832
Condition C,F,62,Left,1826.454,0.783267124
Condition C,F,62,Left,1513.425,0.803300943
Condition C,F,62,Left,884.646,0.833980947
Condition C,F,62,Left,1466.763,0.835004678
Condition C,F,62,Left,859.371,0.882395593
Condition C,F,62,Left,498.124,0.781182658
Condition C,F,62,Left,2165.536,0.845111986
Condition C,F,62,Left,2305.524,0.896143721
Condition C,F,62,Left,1872.339,0.871652578
Condition C,F,62,Left,2901.251,0.729571701
Condition C,F,62,Left,1054.965,0.891119979
Condition C,F,62,Left,437.462,0.876656807
Condition C,F,62,Left,2266.639,0.90335778
Condition C,F,62,Left,2249.14,0.862836246
Condition C,F,62,Left,2485.564,0.817810863
Condition C,F,62,Left,924.309,0.87025644
Condition C,F,62,Left,1764.626,0.754766979
Condition C,F,62,Left,1271.557,0.875431542
Condition C,F,62,Left,2439.29,0.778131947
Condition C,F,62,Left,2063.267,0.901907549
Condition C,F,62,Left,1415.045,0.843923939
Condition C,F,62,Left,2426.847,0.852331214
Condition C,F,62,Left,1022.69,0.850279508
Condition C,F,62,Left,2162.425,0.833775189
Condition C,F,62,Left,1131.958,0.886208355
Condition C,F,62,Left,462.349,0.834304728
Condition C,F,62,Left,2201.311,0.860828269
Condition C,F,62,Left,2835.923,0.893548156
Condition C,F,62,Left,1880.116,0.786882498
Condition C,F,62,Left,994.303,0.856624479
Condition C,F,62,Left,385.745,0.862380977
Condition C,F,62,Left,656.388,0.819923138
Condition C,F,62,Left,1579.92,0.753239205
Condition C,F,62,Left,2570.723,0.886719161
Condition C,F,62,Left,1028.523,0.843303312
Condition C,F,62,Left,1967.609,0.831958455
Condition C,F,62,Left,2744.542,0.829132189
Condition C,F,62,Left,2671.826,0.898148856
Condition C,F,62,Left,1622.305,0.881123676
Condition C,F,62,Left,766.823,0.907288952
Condition C,F,62,Left,511.345,0.853969172
Condition C,F,62,Left,1397.547,0.819350001
Condition C,F,62,Left,829.429,0.91244724
Condition C,F,62,Left,478.681,0.852359161
Condition C,F,62,Left,955.418,0.934711755
Condition C,F,62,Left,2538.06,0.774587769
Condition C,F,62,Left,2203.255,0.797274156
Condition C,F,62,Left,1521.591,0.89719009
Condition C,F,62,Left,799.487,0.789737336
Condition C,F,62,Left,432.018,0.910061193
Condition C,F,62,Left,2698.268,0.904266571
Condition C,F,62,Left,472.848,0.839133415
Condition C,F,62,Left,676.22,0.805410572
Condition C,F,62,Left,1002.469,0.876779675
Condition C,F,62,Left,2513.951,0.805752292
Condition C,F,62,Left,2062.101,0.870164891
Condition C,F,62,Left,1049.521,0.797219533
Condition C,F,62,Left,2345.576,0.852760443
Condition C,F,62,Left,1191.064,0.892316328
Condition C,F,62,Left,521.066,0.873261435
Condition C,F,62,Left,1868.839,0.778662651
Condition C,F,62,Left,999.747,0.913665835
Condition C,F,62,Left,278.421,0.878560153
Condition C,F,62,Left,1861.84,0.825639696
Condition C,F,62,Left,694.496,0.70484726
Condition C,F,62,Left,1940.389,0.814221661
Condition C,F,62,Left,2363.464,0.886459254
Condition C,F,62,Left,1109.405,0.839819089
Condition C,F,62,Left,2467.288,0.79780773
Condition C,F,62,Left,2224.642,0.892904767
Condition C,F,62,Left,1847.452,0.893410229
Condition C,F,62,Left,807.653,0.848851952
Condition C,F,62,Left,1291,0.714042233
Condition C,F,62,Left,1406.49,0.808553332
Condition C,F,62,Left,552.564,0.899041581
Condition C,F,62,Left,2310.968,0.87317892
Condition C,F,62,Left,752.435,0.910418269
Condition C,F,62,Left,1065.853,0.82012535
Condition C,F,62,Left,2446.679,0.835341437
Condition C,F,62,Left,1388.603,0.765251172
Condition C,F,62,Left,418.797,0.816474476
Condition C,F,62,Left,547.897,0.904907241
Condition C,F,62,Left,1326.775,0.881274157
Condition C,F,62,Left,487.236,0.739063659
Condition C,F,62,Left,1568.643,0.801619222
Condition C,F,62,Left,2757.763,0.781936344
Condition C,F,62,Left,1927.557,0.795870526
Condition C,F,62,Left,2296.58,0.792981449
Condition C,F,62,Left,2453.289,0.712446546
Condition C,F,62,Left,1178.621,0.800484483
Condition C,F,62,Left,2655.494,0.814106225
Condition C,F,62,Left,1093.462,0.837929865
Condition C,F,62,Left,352.303,0.768151287
Condition C,F,62,Left,2048.879,0.892709425
Condition C,F,62,Left,1299.944,0.845969274
Condition C,F,62,Left,446.017,0.786183684
Condition C,F,62,Left,2126.651,0.889961745
Condition C,F,62,Left,703.051,0.789843414
Condition C,F,62,Left,738.048,0.905352384
Condition C,F,62,Left,1910.447,0.841466348
Condition C,F,62,Left,2122.762,0.882772712
Condition C,F,62,Left,1158.789,0.849512009
Condition C,F,62,Left,2055.101,0.917381221
Condition C,F,62,Left,2798.593,0.760802619
Condition C,F,62,Left,858.593,0.765510683
Condition C,F,62,Left,520.677,0.890640539
Condition C,F,62,Left,958.529,0.910813147
Condition C,F,62,Left,1338.441,0.878745418
Condition C,F,62,Left,2186.923,0.876902944
Condition C,F,62,Left,1299.555,0.864777682
Condition C,F,62,Left,1950.888,0.875886625
Condition C,F,62,Left,2810.258,0.772769075
Condition C,F,62,Left,1393.269,0.798822719
Condition C,F,62,Left,2813.758,0.692765057
Condition C,F,62,Left,2454.456,0.764486312
Condition C,F,62,Left,459.238,0.86326172
Condition C,F,62,Left,1055.354,0.797255662
Condition C,F,62,Left,925.087,0.91971621
Condition C,F,62,Left,1211.285,0.875341924
Condition C,F,62,Left,388.855,0.927169975
Condition C,F,62,Left,1109.016,0.849557101
Condition C,F,62,Right,853.927,0.917412712
Condition C,F,62,Right,983.804,0.892492084
Condition C,F,62,Right,1360.994,0.909921022
Condition C,F,62,Right,817.374,0.830138533
Condition C,F,62,Right,863.648,0.87383259
Condition C,F,62,Right,785.488,0.878863774
Condition C,F,62,Right,870.259,0.839578223
Condition C,F,62,Right,709.661,0.898955178
Condition C,F,62,Right,1252.503,0.844022951
Condition C,F,62,Right,760.212,0.84968484
Condition C,F,62,Right,969.028,0.762208159
Condition C,F,62,Right,991.581,0.850233598
Condition C,F,62,Right,421.908,0.807942475
Condition C,F,62,Right,369.024,0.897452276
Condition C,F,62,Right,1692.688,0.909648887
Condition C,F,62,Right,879.591,0.866404585
Condition C,F,62,Right,1266.113,0.869249701
Condition C,F,62,Right,1423.211,0.816651611
Condition C,F,62,Right,1248.615,0.888814144
Condition C,F,62,Right,1313.554,0.759064807
Condition C,F,62,Right,554.508,0.938671546
Condition C,F,62,Right,1049.132,0.798351042
Condition C,F,62,Right,873.758,0.803271967
Condition C,F,62,Right,462.738,0.722923921
Condition C,F,62,Right,1054.576,0.848916517
Condition C,F,62,Right,1284.001,0.887253321
Condition C,F,62,Right,531.565,0.730376777
Condition C,F,62,Right,609.725,0.872859976
Condition C,F,62,Right,1345.829,0.863692328
Condition C,F,62,Right,708.495,0.853095368
Condition C,F,62,Right,840.706,0.930678138
Condition C,F,62,Right,1478.817,0.927505061
Condition C,F,62,Right,671.165,0.905992826
Condition C,F,62,Right,965.139,0.903607547
Condition C,F,62,Right,467.793,0.872946743
Condition C,F,62,Right,1034.356,0.902213229
Condition C,F,62,Right,1295.666,0.90068922
Condition C,F,62,Right,467.404,0.931101241
Condition C,F,62,Right,703.44,0.848419939
Condition C,F,62,Right,661.054,0.895627258
Condition C,F,62,Right,704.606,0.8326406
Condition C,F,62,Right,1126.514,0.900486316
Condition C,F,62,Right,927.031,0.914671391
Condition C,F,62,Right,314.584,0.921940894
Condition C,F,62,Right,343.748,0.837495952
Condition C,F,62,Right,1102.016,0.785901725
Condition C,F,62,Right,648.611,0.730187075
Condition C,F,62,Right,808.042,0.89593063
Condition C,F,62,Right,397.799,0.882864199
Condition C,F,62,Right,741.547,0.853074182
Condition C,F,62,Right,297.086,0.878531327
Condition C,F,62,Right,682.052,0.874981006
Condition C,F,62,Right,344.526,0.831315399
Condition C,F,62,Right,636.168,0.870512402
Condition C,F,62,Right,1464.43,0.878950924
Condition C,F,62,Right,1278.946,0.881823618
Condition C,F,62,Right,466.238,0.791432744
Condition C,F,62,Right,769.156,0.8138153
Condition C,F,62,Right,831.373,0.919862766
Condition C,F,62,Right,711.606,0.865052501
Condition C,F,62,Right,454.961,0.869605584
Condition C,F,62,Right,319.25,0.88105609
Condition C,F,62,Right,1106.294,0.932855006
Condition C,F,62,Right,404.41,0.914766145
Condition C,F,62,Right,787.432,0.751300882
Condition C,F,62,Right,1070.13,0.887035718
Condition C,F,62,Right,1274.279,0.877500408
Condition C,F,62,Right,377.19,0.887823345
Condition C,F,62,Right,1241.227,0.894034793
Condition C,F,62,Right,649.389,0.88044452
Condition C,F,62,Right,583.283,0.910070858
Condition C,F,62,Right,437.462,0.849115049
Condition C,F,62,Right,1032.411,0.798988253
Condition C,F,62,Right,1205.063,0.802178971
Condition C,F,62,Right,1178.621,0.840798522
Condition C,F,62,Right,767.212,0.955288921
Condition C,F,62,Right,431.241,0.901361725
Condition C,F,62,Right,509.79,0.947088318
Condition C,F,62,Right,855.871,0.905199701
Condition C,F,62,Right,586.394,0.896075067
Condition C,F,62,Right,759.435,0.914825954
Condition C,F,62,Right,605.837,0.869315624
Condition C,F,62,Right,532.343,0.963215141
Condition C,F,62,Right,974.861,0.809775883
Condition C,F,62,Right,1293.722,0.851378147
Condition C,F,62,Right,1122.626,0.926542156
Condition C,F,62,Right,1143.235,0.906088732
Condition C,F,62,Right,640.834,0.853545901
Condition C,F,62,Right,1158.789,0.827536028
Condition C,F,62,Right,1324.442,0.845646688
Condition C,F,62,Right,622.169,0.770175059
Condition C,F,62,Right,852.76,0.863714992
Condition C,F,62,Right,800.653,0.818578442
Condition C,F,62,Right,596.115,0.928250021
Condition C,F,62,Right,776.933,0.894586577
Condition C,F,62,Right,1105.127,0.8579951
Condition C,F,62,Right,544.787,0.917779133
Condition C,F,62,Right,1287.112,0.855936919
Condition C,F,62,Right,478.292,0.879522253
Condition C,F,62,Right,675.831,0.864256145
Condition C,F,62,Right,1167.733,0.885072145
Condition C,F,62,Right,462.738,0.835567304
Condition C,F,62,Right,518.733,0.809626952
Condition C,F,62,Right,437.074,0.880209007
Condition C,F,62,Right,1423.989,0.918954065
Condition C,F,62,Right,1054.576,0.831009125
Condition C,F,62,Right,480.237,0.895928233
Condition C,F,62,Right,1098.906,0.905966398
Condition C,F,62,Right,287.364,0.840729528
Condition C,F,62,Right,1033.967,0.821442629
Condition C,F,62,Right,896.312,0.811878504
Condition C,F,62,Right,1508.37,0.923680433
Condition C,F,62,Right,1218.673,0.612746642
Condition C,F,62,Right,447.573,0.926681027
Condition C,F,62,Right,1078.296,0.912802153
Condition C,F,62,Right,604.281,0.888043581
Condition C,F,62,Right,1318.998,0.795947555
Condition C,F,62,Right,1157.234,0.859548997
Condition C,F,62,Right,1107.072,0.814918554
Condition C,F,62,Right,1130.403,0.822896845
Condition C,F,62,Right,808.042,0.896250516
Condition C,F,62,Right,507.068,0.879055654
Condition C,F,62,Right,383.411,0.736839105
Condition C,F,62,Right,506.29,0.829367195
Condition C,F,62,Right,1317.442,0.850975658
Condition C,F,62,Right,1194.564,0.804897133
Condition C,F,62,Right,857.037,0.886799738
Condition C,F,62,Right,727.549,0.905938872
Condition C,F,62,Right,909.533,0.959980747
Condition C,F,62,Right,1078.685,0.905179431
Condition C,F,62,Right,727.549,0.868980687
Condition C,F,62,Right,874.925,0.938253289
Condition C,F,62,Right,481.403,0.864290511
Condition C,F,62,Right,878.813,0.858206343
Condition C,F,62,Right,810.375,0.920030177
Condition C,F,62,Right,777.711,0.916823323
Condition C,F,62,Right,607.392,0.914237167
Condition C,F,62,Right,942.586,0.923249143
Condition C,F,62,Right,891.646,0.947534187
Condition C,F,62,Right,743.103,0.905673691
Condition C,F,62,Right,725.604,0.88365005
Condition C,F,62,Right,735.715,0.920702269
Condition C,F,62,Right,1069.741,0.874440771
Condition C,F,62,Right,776.933,0.840684843
Condition C,F,62,Right,731.437,0.906209872
Condition C,F,62,Right,944.141,0.936326169
Condition C,F,62,Right,899.423,0.922486382
Condition C,F,62,Right,1085.296,0.926223513
Condition C,F,62,Right,1006.358,0.787366588
Condition C,F,62,Right,812.319,0.870922676
Condition C,F,62,Right,646.278,0.810377799
Condition C,F,62,Right,748.547,0.852361875
Condition C,F,62,Right,521.844,0.817650624
Condition C,F,62,Right,903.311,0.927881866
Condition C,F,62,Right,1355.161,0.948781814
Condition C,F,62,Right,611.281,0.92903724
Condition C,F,62,Right,750.88,0.918840389
Condition C,F,62,Right,1103.961,0.873670469
Condition C,F,62,Right,1009.858,0.789432069
Condition C,F,62,Right,883.48,0.891992484
Condition C,M,34,Left,710.828,0.833321093
Condition C,M,34,Left,739.214,0.824674804
Condition C,M,34,Left,2309.801,0.71927323
Condition C,M,34,Left,2337.021,0.744810039
Condition C,M,34,Left,1461.319,0.865655241
Condition C,M,34,Left,861.704,0.926487359
Condition C,M,34,Left,1877.394,0.907507031
Condition C,M,34,Left,1032.8,0.856593546
Condition C,M,34,Left,1233.838,0.903702181
Condition C,M,34,Left,2506.951,0.833971991
Condition C,M,34,Left,663.776,0.82421385
Condition C,M,34,Left,901.367,0.760217296
Condition C,M,34,Left,2402.738,0.919168992
Condition C,M,34,Left,2586.278,0.894116451
Condition C,M,34,Left,241.479,0.713676349
Condition C,M,34,Left,479.07,0.751737866
Condition C,M,34,Left,2680.77,0.814965322
Condition C,M,34,Left,1132.347,0.829886403
Condition C,M,34,Left,2210.254,0.893998185
Condition C,M,34,Left,1786.013,0.880330807
Condition C,M,34,Left,1053.021,0.861593105
Condition C,M,34,Left,831.373,0.847354919
Condition C,M,34,Left,1768.904,0.845535208
Condition C,M,34,Left,1144.79,0.829186858
Condition C,M,34,Left,580.561,0.827890257
Condition C,M,34,Left,2191.589,0.819065333
Condition C,M,34,Left,1759.96,0.857727631
Condition C,M,34,Left,724.438,0.87407103
Condition C,M,34,Left,1501.76,0.73990656
Condition C,M,34,Left,1667.023,0.851687675
Condition C,M,34,Left,2140.649,0.874146664
Condition C,M,34,Left,2516.673,0.897635309
Condition C,M,34,Left,2068.711,0.726604301
Condition C,M,34,Left,203.371,0.77718652
Condition C,M,34,Left,1116.793,0.860600408
Condition C,M,34,Left,1038.244,0.76471054
Condition C,M,34,Left,605.059,0.815050288
Condition C,M,34,Left,2199.755,0.849975689
Condition C,M,34,Left,2253.029,0.851277842
Condition C,M,34,Left,1463.652,0.895233745
Condition C,M,34,Left,360.469,0.813603279
Condition C,M,34,Left,2011.16,0.72310611
Condition C,M,34,Left,1029.3,0.876021946
Condition C,M,34,Left,1950.888,0.835058569
Condition C,M,34,Left,624.502,0.895408988
Condition C,M,34,Left,591.838,0.709500464
Condition C,M,34,Left,1332.608,0.847450191
Condition C,M,34,Left,2468.455,0.829021178
Condition C,M,34,Left,2270.916,0.860866193
Condition C,M,34,Left,802.598,0.707920983
Condition C,M,34,Left,859.371,0.881534774
Condition C,M,34,Left,2262.75,0.855110213
Condition C,M,34,Left,821.263,0.834823612
Condition C,M,34,Left,1975.386,0.856869344
Condition C,M,34,Left,2147.649,0.921839395
Condition C,M,34,Left,1829.954,0.819816227
Condition C,M,34,Left,591.838,0.843719777
Condition C,M,34,Left,786.655,0.845342549
Condition C,M,34,Left,1861.451,0.845335604
Condition C,M,34,Left,1744.017,0.744439878
Condition C,M,34,Left,1207.785,0.916411089
Condition C,M,34,Left,1877.005,0.79788252
Condition C,M,34,Left,392.355,0.936108297
Condition C,M,34,Left,544.398,0.943394348
Condition C,M,34,Left,1335.719,0.849392325
Condition C,M,34,Left,1206.23,0.848687386
Condition C,M,34,Left,2918.36,0.812750748
Condition C,M,34,Left,3307.605,0.776822646
Condition C,M,34,Left,1619.194,0.813170877
Condition C,M,34,Left,877.647,0.909263747
Condition C,M,34,Left,2207.144,0.812390444
Condition C,M,34,Left,1857.174,0.835049427
Condition C,M,34,Left,1988.607,0.776575086
Condition C,M,34,Left,574.728,0.820743469
Condition C,M,34,Left,1712.131,0.809814375
Condition C,M,34,Left,3026.073,0.784369542
Condition C,M,34,Left,974.083,0.763439597
Condition C,M,34,Left,776.156,0.657303473
Condition C,M,34,Left,2138.705,0.764435353
Condition C,M,34,Left,2049.657,0.693292513
Condition C,M,34,Left,3404.818,0.814167847
Condition C,M,34,Left,2317.967,0.86439123
Condition C,M,34,Left,2724.71,0.78277118
Condition C,M,34,Left,1596.641,0.787541147
Condition C,M,34,Left,2399.238,0.85302926
Condition C,M,34,Left,2249.14,0.902288728
Condition C,M,34,Left,326.639,0.900913891
Condition C,M,34,Left,507.456,0.790193239
Condition C,M,34,Left,1102.016,0.880552492
Condition C,M,34,Left,872.981,0.794775366
Condition C,M,34,Left,1123.015,0.900258058
Condition C,M,34,Left,2170.591,0.86582908
Condition C,M,34,Left,1457.041,0.886384849
Condition C,M,34,Left,752.435,0.678406368
Condition C,M,34,Left,890.09,0.746382939
Condition C,M,34,Left,2704.101,0.830968647
Condition C,M,34,Left,2847.977,0.815919763
Condition C,M,34,Left,2406.238,0.818502163
Condition C,M,34,Left,913.033,0.875527543
Condition C,M,34,Left,2760.874,0.868787517
Condition C,M,34,Left,1309.276,0.906142497
Condition C,M,34,Left,680.497,0.8462209
Condition C,M,34,Left,1762.682,0.809038589
Condition C,M,34,Left,715.883,0.753696005
Condition C,M,34,Left,1303.444,0.692854809
Condition C,M,34,Left,1804.289,0.803341317
Condition C,M,34,Left,888.924,0.929671751
Condition C,M,34,Left,643.556,0.699592718
Condition C,M,34,Left,1287.112,0.80394844
Condition C,M,34,Left,649.777,0.696577086
Condition C,M,34,Left,2127.817,0.802216387
Condition C,M,34,Left,1658.469,0.791663015
Condition C,M,34,Left,1866.117,0.687991601
Condition C,M,34,Left,2393.794,0.826999061
Condition C,M,34,Left,538.176,0.691972692
Condition C,M,34,Left,1544.145,0.83059315
Condition C,M,34,Left,836.817,0.851400023
Condition C,M,34,Left,2002.606,0.843738552
Condition C,M,34,Left,1430.988,0.804470259
Condition C,M,34,Left,2396.127,0.785800356
Condition C,M,34,Left,533.899,0.677806972
Condition C,M,34,Left,629.168,0.741164147
Condition C,M,34,Left,1553.478,0.883810868
Condition C,M,34,Left,584.45,0.89198272
Condition C,M,34,Left,609.725,0.924292262
Condition C,M,34,Left,1590.808,0.766045674
Condition C,M,34,Left,1406.101,0.877416778
Condition C,M,34,Left,792.487,0.826731178
Condition C,M,34,Left,1856.785,0.679741496
Condition C,M,34,Left,1017.635,0.879651341
Condition C,M,34,Left,722.882,0.741458635
Condition C,M,34,Left,1597.807,0.809127355
Condition C,M,34,Left,1476.095,0.802493174
Condition C,M,34,Left,1224.117,0.819819687
Condition C,M,34,Left,1173.177,0.785646625
Condition C,M,34,Left,584.839,0.68312470300000006
Condition C,M,34,Left,1091.128,0.807874546
Condition C,M,34,Left,614.78,0.766434975
Condition C,M,34,Left,1481.539,0.74352241
Condition C,M,34,Left,839.928,0.697205154
Condition C,M,34,Left,1085.684,0.829338002
Condition C,M,34,Left,1318.998,0.739779066
Condition C,M,34,Left,1009.469,0.692815213
Condition C,M,34,Left,2060.545,0.806537069
Condition C,M,34,Left,1203.119,0.879429201
Condition C,M,34,Left,1084.518,0.807188254
Condition C,M,34,Left,1230.728,0.790695655
Condition C,M,34,Left,2317.19,0.759983162
Condition C,M,34,Left,1675.967,0.805317765
Condition C,M,34,Left,1318.609,0.878684268
Condition C,M,34,Right,870.259,0.796100913
Condition C,M,34,Right,695.274,0.693530343
Condition C,M,34,Right,898.645,0.870728327
Condition C,M,34,Right,654.444,0.838665186
Condition C,M,34,Right,751.269,0.847231295
Condition C,M,34,Right,1263.003,0.858564124
Condition C,M,34,Right,1150.234,0.828368639
Condition C,M,34,Right,847.316,0.838841368
Condition C,M,34,Right,1595.085,0.652440534
Condition C,M,34,Right,915.366,0.712325401
Condition C,M,34,Right,681.275,0.780552613
Condition C,M,34,Right,583.283,0.895938992
Condition C,M,34,Right,876.48,0.748001471
Condition C,M,34,Right,872.981,0.760086014
Condition C,M,34,Right,1568.643,0.849809075
Condition C,M,34,Right,769.156,0.760895684
Condition C,M,34,Right,574.728,0.79785503
Condition C,M,34,Right,753.991,0.878584772
Condition C,M,34,Right,1289.056,0.898270971
Condition C,M,34,Right,655.999,0.811762708
Condition C,M,34,Right,1639.415,0.752479496
Condition C,M,34,Right,652.499,0.843242729
Condition C,M,34,Right,660.277,0.805171615
Condition C,M,34,Right,794.432,0.912986778
Condition C,M,34,Right,598.449,0.880043881
Condition C,M,34,Right,1427.1,0.668559916
Condition C,M,34,Right,1264.947,0.748536837
Condition C,M,34,Right,1772.014,0.829525282
Condition C,M,34,Right,486.458,0.817053241
Condition C,M,34,Right,1434.099,0.82769118
Condition C,M,34,Right,550.23,0.826550571
Condition C,M,34,Right,832.54,0.891136706
Condition C,M,34,Right,1660.024,0.911494668
Condition C,M,34,Right,820.485,0.796282442
Condition C,M,34,Right,885.035,0.868027947
Condition C,M,34,Right,1269.224,0.843820294
Condition C,M,34,Right,858.204,0.752082632
Condition C,M,34,Right,676.609,0.890018519
Condition C,M,34,Right,1086.073,0.791228149
Condition C,M,34,Right,530.01,0.909829201
Condition C,M,34,Right,834.484,0.889158969
Condition C,M,34,Right,1699.687,0.748069003
Condition C,M,34,Right,554.897,0.916195332
Condition C,M,34,Right,1430.21,0.908342144
Condition C,M,34,Right,971.75,0.870442605
Condition C,M,34,Right,1140.902,0.782742156
Condition C,M,34,Right,654.444,0.72402025
Condition C,M,34,Right,1027.356,0.806108904
Condition C,M,34,Right,472.848,0.867327658
Condition C,M,34,Right,426.574,0.919666226
Condition C,M,34,Right,1685.3,0.78962609
Condition C,M,34,Right,1089.184,0.89136906
Condition C,M,34,Right,489.569,0.857965415
Condition C,M,34,Right,1200.008,0.781124673
Condition C,M,34,Right,428.908,0.820091451
Condition C,M,34,Right,759.046,0.776586205
Condition C,M,34,Right,515.233,0.899772075
Condition C,M,34,Right,1585.364,0.773311248
Condition C,M,34,Right,1787.957,0.837796354
Condition C,M,34,Right,1016.079,0.85158545
Condition C,M,34,Right,734.548,0.858771308
Condition C,M,34,Right,1445.765,0.779029888
Condition C,M,34,Right,1331.052,0.828575894
Condition C,M,34,Right,1250.948,0.821100606
Condition C,M,34,Right,472.071,0.837933754
Condition C,M,34,Right,910.7,0.846359505
Condition C,M,34,Right,395.077,0.810648181
Condition C,M,34,Right,747.38,0.743040926
Condition C,M,34,Right,1659.635,0.825310822
Condition C,M,34,Right,1108.627,0.80429974
Condition C,M,34,Right,1507.981,0.848446249
Condition C,M,34,Right,1032.8,0.792693963
Condition C,M,34,Right,540.509,0.82153073
Condition C,M,34,Right,1421.656,0.669897829
Condition C,M,34,Right,843.816,0.784943194
Condition C,M,34,Right,569.284,0.838080046
Condition C,M,34,Right,985.36,0.888987148
Condition C,M,34,Right,736.492,0.769788789
Condition C,M,34,Right,1380.437,0.745184766
Condition C,M,34,Right,1325.608,0.820364436
Condition C,M,34,Right,1299.166,0.744235756
Condition C,M,34,Right,1035.911,0.872076944
Condition C,M,34,Right,511.734,0.900016388
Condition C,M,34,Right,509.401,0.823669711
Condition C,M,34,Right,863.648,0.871625597
Condition C,M,34,Right,804.931,0.875898845
Condition C,M,34,Right,1001.303,0.900301575
Condition C,M,34,Right,883.48,0.928631867
Condition C,M,34,Right,1410.379,0.866599224
Condition C,M,34,Right,1119.904,0.717042636
Condition C,M,34,Right,1096.184,0.738154587
Condition C,M,34,Right,923.143,0.833646213
Condition C,M,34,Right,423.852,0.872989734
Condition C,M,34,Right,1551.922,0.79597517
Condition C,M,34,Right,350.748,0.815863643
Condition C,M,34,Right,719.383,0.863532344
Condition C,M,34,Right,1831.509,0.775427909
Condition C,M,34,Right,1592.752,0.845758157
Condition C,M,34,Right,650.555,0.794051289
Condition C,M,34,Right,704.606,0.926694356
Condition C,M,34,Right,1159.178,0.92662606
Condition C,M,34,Right,983.415,0.851681098
Condition C,M,34,Right,504.734,0.829202367
Condition C,M,34,Right,444.851,0.904783003
Condition C,M,34,Right,913.81,0.795820429
Condition C,M,34,Right,773.434,0.812144504
Condition C,M,34,Right,670.387,0.843352595
Condition C,M,34,Right,819.318,0.854783878
Condition C,M,34,Right,937.919,0.899957231
Condition C,M,34,Right,1671.301,0.865500574
Condition C,M,34,Right,707.328,0.813833298
Condition C,M,34,Right,920.81,0.903307004
Condition C,M,34,Right,633.057,0.912073462
Condition C,M,34,Right,692.163,0.919374075
Condition C,M,34,Right,911.477,0.805480683
Condition C,M,34,Right,1211.285,0.849280035
Condition C,M,34,Right,1408.823,0.760039706
Condition C,M,34,Right,1062.742,0.8561203
Condition C,M,34,Right,485.292,0.801674185
Condition C,M,34,Right,880.369,0.88380587
Condition C,M,34,Right,783.155,0.926504746
Condition C,M,34,Right,927.031,0.872426527
Condition C,M,34,Right,531.565,0.946706899
Condition C,M,34,Right,1228.394,0.769636333
Condition C,M,34,Right,844.594,0.867818771
Condition C,M,34,Right,1364.494,0.745660494
Condition C,M,34,Right,685.163,0.840645257
Condition C,M,34,Right,710.05,0.914795089
Condition C,M,34,Right,727.937,0.862618591
Condition C,M,34,Right,559.952,0.797260989
Condition C,M,34,Right,963.584,0.929596782
Condition C,M,34,Right,680.108,0.907686803
Condition C,M,34,Right,556.063,0.830982455
Condition C,M,34,Right,783.544,0.908292013
Condition C,M,34,Right,1086.851,0.882112229
Condition C,M,34,Right,1402.602,0.849480127
Condition C,M,34,Right,1369.938,0.732519726
Condition C,M,34,Right,916.143,0.866990071
Condition C,M,34,Right,470.904,0.875314103
Condition C,M,34,Right,1134.68,0.792984537
Condition C,M,34,Right,599.615,0.939212341
Condition C,M,34,Right,645.5,0.925931213
Condition C,M,34,Right,740.381,0.869326532
Condition C,M,34,Right,984.582,0.893288952
Condition C,M,34,Right,797.154,0.831418023
Condition C,M,34,Right,835.262,0.768104798
Condition C,M,34,Right,176.54,0.766150684
