Condition,Sex,Subject,Leg,Fibre_Area,Circularity
Condition A,M,5,L,2062.101,0.704818041
Condition A,M,5,L,2271.694,0.880817779
Condition A,M,5,L,1887.504,0.881167244
Condition A,M,5,L,2646.55,0.896120029
Condition A,M,5,L,945.308,0.854893943
Condition A,M,5,L,848.483,0.864466813
Condition A,M,5,L,1457.819,0.86364121
Condition A,M,5,L,1960.609,0.82580526
Condition A,M,5,R,891.257,0.810172359
Condition A,M,5,R,2042.269,0.748015838
Condition A,M,5,R,1453.542,0.842403054
Condition A,M,5,R,2275.193,0.812847266
Condition A,M,5,R,597.282,0.864710845
Condition A,M,5,R,1287.112,0.861354802
Condition A,M,5,R,1945.444,0.830293888
Condition A,M,5,R,1751.016,0.914951322
Condition A,M,5,R,1847.452,0.951571716
Condition A,M,5,R,1019.968,0.846267051
Condition A,M,5,R,772.656,0.764873784
Condition A,M,5,R,1011.024,0.851112004
Condition A,M,5,R,2181.868,0.820848917
Condition A,M,5,R,1240.06,0.924249646
Condition A,M,5,R,701.495,0.787425096
Condition A,M,5,R,2345.965,0.930649053
Condition A,M,5,R,1394.825,0.872297274
Condition A,M,5,R,2215.698,0.776891751
Condition A,M,5,R,1339.996,0.892636929
Condition A,M,5,R,1607.14,0.903789217
Condition A,M,5,R,2916.805,0.833901428
Condition A,M,5,R,1902.67,0.75742077
Condition A,M,5,R,1654.191,0.771062005
Condition A,M,5,R,2997.687,0.748075405
Condition A,M,5,R,672.72,0.85892554
Condition A,M,5,R,1687.633,0.698568905
Condition A,M,5,R,2062.489,0.765114604
Condition A,M,5,R,1588.086,0.843050303
Condition A,M,5,R,852.76,0.798958558
Condition A,M,5,R,686.33,0.913315734
Condition A,M,5,R,2965.023,0.762962972
Condition A,M,5,R,954.64,0.830382776
Condition A,M,5,R,1990.94,0.937839718
Condition A,M,5,R,1458.208,0.874104572
Condition A,M,5,R,1881.672,0.831576492
Condition A,M,5,R,2739.098,0.873462417
Condition A,M,5,R,930.531,0.867413258
Condition A,M,5,R,1194.953,0.82196157
Condition A,M,5,R,1370.716,0.830779758
Condition A,M,5,R,905.644,0.945535794
Condition A,M,5,R,1460.152,0.833764581
Condition A,M,5,R,1758.793,0.883613631
Condition A,M,5,R,2469.232,0.838298091
Condition A,M,5,R,1007.913,0.868407461
Condition A,M,5,R,2113.429,0.906610534
Condition A,M,5,R,1569.421,0.912868476
Condition A,M,5,R,1126.125,0.884473864
Condition A,M,5,R,1005.58,0.936661635
Condition A,M,5,R,1756.071,0.826292915
Condition A,M,5,R,1621.916,0.836700169
Condition A,M,5,R,1789.902,0.903591116
Condition A,M,5,R,771.489,0.801813067
Condition A,M,5,R,978.749,0.856419466
Condition A,M,5,R,1421.267,0.868884832
Condition A,M,5,R,848.871,0.84841942
Condition A,M,5,R,1488.15,0.934441023
Condition A,M,5,R,1233.061,0.819396498
Condition A,M,5,R,1419.322,0.848016339
Condition A,M,5,R,1544.534,0.871377993
Condition A,M,5,R,555.674,0.832215245
Condition A,M,5,R,690.218,0.907864206
Condition A,M,5,R,1079.852,0.881113241
Condition A,M,5,R,2223.087,0.928260153
Condition A,M,5,R,1490.872,0.956500941
Condition A,M,5,R,750.491,0.865647831
Condition A,M,5,R,759.046,0.838515037
Condition A,M,5,R,668.443,0.917911227
Condition A,M,5,R,696.051,0.939956129
Condition A,M,5,R,1130.792,0.817297159
Condition A,M,5,R,1276.224,0.837170908
Condition A,M,5,R,1918.224,0.816391352
Condition A,M,5,R,932.087,0.779789285
Condition A,M,5,R,1602.473,0.905605988
Condition A,M,5,R,708.495,0.95707813
Condition A,M,5,R,1956.332,0.786768673
Condition A,M,5,R,1045.243,0.844428752
Condition A,M,5,R,459.238,0.918670167
Condition A,M,5,R,771.1,0.911040582
Condition A,M,5,R,1858.729,0.744917951
Condition A,M,5,R,1162.289,0.776891288
Condition A,M,5,R,1255.225,0.848551933
Condition A,M,5,R,577.839,0.805540079
Condition A,M,5,R,2273.638,0.819468087
Condition A,M,5,R,2344.41,0.853584912
Condition A,M,5,R,2977.855,0.843003245
Condition A,M,5,R,1932.223,0.791171044
Condition A,M,5,R,1100.072,0.91463092
Condition A,M,5,R,634.612,0.814763861
Condition A,M,5,R,733.77,0.872408892
Condition A,M,5,R,2523.283,0.861845827
Condition A,M,5,R,778.1,0.846103754
Condition A,M,5,R,850.816,0.860833819
Condition A,M,5,R,1083.74,0.903608063
Condition A,M,5,R,1460.93,0.745633167
Condition A,M,5,R,1112.515,0.79069439
Condition A,M,5,R,1328.33,0.873482958
Condition A,M,5,R,2044.991,0.880882149
Condition A,M,5,R,2446.29,0.91610266
Condition A,M,5,R,1238.894,0.884062184
Condition A,M,5,R,1038.633,0.915253517
Condition A,M,5,R,1963.72,0.7956253
Condition A,M,5,R,1202.341,0.72893153
Condition A,M,5,R,2162.036,0.876722046
Condition A,M,5,R,1288.667,0.711448547
Condition A,M,5,R,2232.03,0.793385696
Condition A,M,5,R,2361.13,0.790024906
Condition A,M,5,R,1305.388,0.806876871
Condition A,M,5,R,1519.258,0.835339248
Condition A,M,5,R,1172.788,0.777985345
Condition A,M,5,R,1766.959,0.759286905
Condition A,M,5,R,1755.682,0.789925362
Condition A,M,5,R,1817.122,0.814836049
Condition A,M,5,R,1700.076,0.819850306
Condition A,M,5,R,2223.476,0.795744712
Condition A,M,5,R,1534.035,0.898191483
Condition A,M,5,R,922.365,0.852472586
Condition A,M,5,R,1839.675,0.926238752
Condition A,M,5,R,3332.491,0.827123046
Condition A,M,5,R,1939.222,0.858475444
Condition A,M,5,R,1700.465,0.724337414
Condition A,M,5,R,1775.514,0.806803915
Condition A,M,5,R,654.444,0.932314902
Condition A,M,5,R,1383.159,0.907225814
Condition A,M,5,R,1649.136,0.884531055
Condition A,M,5,R,1566.699,0.842923437
Condition A,M,5,R,869.481,0.82250321
Condition A,M,5,R,1219.451,0.800634821
Condition A,M,5,R,682.052,0.871139123
Condition A,M,5,R,758.268,0.789148559
Condition A,M,5,R,942.586,0.744056362
Condition A,M,5,R,1074.019,0.830211319
Condition A,M,5,R,1362.55,0.738556215
Condition A,M,5,R,1237.338,0.890505326
Condition A,M,5,R,1069.741,0.792416621
Condition A,M,5,R,1663.524,0.706083711
Condition A,M,5,R,1057.298,0.861390802
Condition A,M,5,R,1264.558,0.754309543
Condition A,M,5,R,1498.26,0.927016502
Condition A,M,5,R,1553.478,0.860929476
Condition A,M,5,R,1210.896,0.882366002
Condition A,M,5,R,1394.047,0.792317531
Condition A,M,5,R,486.847,0.919113019
Condition A,M,5,R,3364.766,0.938645367
Condition A,M,5,R,2360.742,0.898724454
Condition A,M,5,R,1759.571,0.833090858
Condition A,M,5,R,1018.024,0.817868529
Condition A,M,5,R,1160.345,0.74172821
Condition A,M,5,R,1582.253,0.767674954
Condition A,M,5,R,943.363,0.785513863
Condition A,M,5,R,1758.793,0.689887874
Condition B,M,14,L,1060.798,0.742635546
Condition B,M,14,L,1458.208,0.750083635
Condition B,M,14,L,917.699,0.844159164
Condition B,M,14,L,638.89,0.847968289
Condition B,M,14,L,1056.52,0.828285242
Condition B,M,14,L,1698.91,0.699442129
Condition B,M,14,L,1327.553,0.897525799
Condition B,M,14,L,1385.103,0.886399043
Condition B,M,14,L,1168.122,0.774293641
Condition B,M,14,L,443.684,0.887824414
Condition B,M,14,L,1414.267,0.82321527
Condition B,M,14,L,707.717,0.898656793
Condition B,M,14,L,1878.561,0.81231867
Condition B,M,14,L,576.673,0.803423724
Condition B,M,14,L,1465.985,0.737262561
Condition B,M,14,L,1563.588,0.900984228
Condition B,M,14,L,1893.337,0.703694781
Condition B,M,14,L,1783.291,0.875082561
Condition B,M,14,L,1306.166,0.927504096
Condition B,M,14,L,1207.007,0.822445832
Condition B,M,14,L,386.522,0.87126199
Condition B,M,14,L,1169.288,0.762554314
Condition B,M,14,L,1278.946,0.869120567
Condition B,M,14,L,457.683,0.951983016
Condition B,M,14,L,1940.778,0.831381158
Condition B,M,14,L,1779.014,0.920099157
Condition B,M,14,L,1972.275,0.872424041
Condition B,M,14,L,1721.463,0.778680021
Condition B,M,14,L,1768.904,0.7478278
Condition B,M,14,L,1000.914,0.833638655
Condition B,M,14,L,708.495,0.928709192
Condition B,M,14,L,1868.839,0.833291386
Condition B,M,14,L,1990.551,0.720142354
Condition B,M,14,L,578.617,0.892280413
Condition B,M,14,L,1131.958,0.928411361
Condition B,M,14,L,1436.432,0.829521075
Condition B,M,14,L,2008.438,0.779280597
Condition B,M,14,L,1798.068,0.868343093
Condition B,M,14,L,1415.434,0.863763767
Condition B,M,14,L,1705.52,0.848502323
Condition B,M,14,L,1627.36,0.867775429
Condition B,M,14,L,1726.907,0.821513997
Condition B,M,14,L,383.411,0.76428166
Condition B,M,14,L,1392.103,0.834547922
Condition B,M,14,L,629.168,0.865787675
Condition B,M,14,L,365.913,0.904498846
Condition B,M,14,L,1653.413,0.790593854
Condition B,M,14,L,1048.354,0.884708625
Condition B,M,14,L,1224.895,0.793276999
Condition B,M,14,L,1385.881,0.967875157
Condition B,M,14,L,1514.981,0.84728584
Condition B,M,14,L,1872.728,0.835891607
Condition B,M,14,L,1700.465,0.8452746
Condition B,M,14,L,946.085,0.784341643
Condition B,M,14,L,493.069,0.921483667
Condition B,M,14,L,1872.728,0.810490392
Condition B,M,14,L,783.933,0.872556584
Condition B,M,14,L,1276.224,0.763644603
Condition B,M,14,L,1173.177,0.861823153
Condition B,M,14,L,1678.689,0.679500842
Condition B,M,14,L,515.233,0.939072814
Condition B,M,14,L,1179.787,0.81694824
Condition B,M,14,L,720.549,0.797168065
Condition B,M,14,L,880.369,0.948590188
Condition B,M,14,L,1570.198,0.900178809
Condition B,M,14,L,1710.964,0.694842696
Condition B,M,14,L,931.309,0.83442902
Condition B,M,14,L,1097.739,0.899691268
Condition B,M,14,L,757.879,0.850474731
Condition B,M,14,L,1193.397,0.823106478
Condition B,M,14,L,1703.965,0.87115017
Condition B,M,14,L,1793.013,0.785866154
Condition B,M,14,L,1583.808,0.804815228
Condition B,M,14,L,1804.678,0.686103936
Condition B,M,14,L,1087.629,0.832549525
Condition B,M,14,L,584.839,0.741537985
Condition B,M,14,L,907.2,0.836117457
Condition B,M,14,L,644.334,0.879849253
Condition B,M,14,L,1913.169,0.871061928
Condition B,M,14,L,1227.228,0.895166525
Condition B,M,14,L,1413.101,0.887378888
Condition B,M,14,L,929.753,0.812326655
Condition B,M,14,L,748.936,0.930549348
Condition B,M,14,L,731.437,0.807258415
Condition B,M,14,L,1284.001,0.756952459
Condition B,M,14,L,868.314,0.825160829
Condition B,M,14,L,729.882,0.761074187
Condition B,M,14,L,818.541,0.862628959
Condition B,M,14,L,1562.421,0.674735889
Condition B,M,14,L,1651.858,0.732339685
Condition B,M,14,L,2306.691,0.734189599
Condition B,M,14,L,484.125,0.82663084
Condition B,M,14,L,1834.231,0.903045315
Condition B,M,14,L,1055.354,0.887602004
Condition B,M,14,L,1114.46,0.966728227
Condition B,M,14,L,632.668,0.818460968
Condition B,M,14,L,1546.478,0.850778386
Condition B,M,14,L,624.891,0.84694848
Condition B,M,14,L,1127.681,0.765178579
Condition B,M,14,L,1418.545,0.812721569
Condition B,M,14,L,2090.098,0.855238618
Condition B,M,14,L,2416.348,0.8085507
Condition B,M,14,L,2781.483,0.738033123
Condition B,M,14,L,1713.686,0.951357881
Condition B,M,14,L,1272.335,0.829123429
Condition B,M,14,L,1149.457,0.844011054
Condition B,M,14,L,1725.741,0.866964526
Condition B,M,14,L,1967.22,0.907134302
Condition B,M,14,L,763.712,0.818521659
Condition B,M,14,L,790.543,0.834253272
Condition B,M,14,L,441.351,0.859973723
Condition B,M,14,L,1871.173,0.671853907
Condition B,M,14,L,1356.717,0.829225833
Condition B,M,14,L,1973.441,0.721076892
Condition B,M,14,L,1555.811,0.800781149
Condition B,M,14,L,699.162,0.733792912
Condition B,M,14,L,681.275,0.864038235
Condition B,M,14,L,402.077,0.896070289
Condition B,M,14,L,794.043,0.821469023
Condition B,M,14,L,2139.483,0.836846332
Condition B,M,14,L,1485.039,0.92570893
Condition B,M,14,L,1829.565,0.853567282
Condition B,M,14,L,1811.289,0.742356495
Condition B,M,14,L,1640.192,0.786774431
Condition B,M,14,L,1723.019,0.825586839
Condition B,M,14,L,1490.483,0.846729024
Condition B,M,14,L,1980.052,0.810070664
Condition B,M,14,L,776.544,0.906242868
Condition B,M,14,L,1972.275,0.719470947
Condition B,M,14,L,1426.322,0.745886575
Condition B,M,14,L,847.316,0.832356879
Condition B,M,14,L,2115.374,0.911210374
Condition B,M,14,L,781.988,0.705075673
Condition B,M,14,L,1422.433,0.867164467
Condition B,M,14,L,2028.27,0.762295564
Condition B,M,14,L,1030.467,0.827812136
Condition B,M,14,L,426.574,0.808174683
Condition B,M,14,L,2415.57,0.884619515
Condition B,M,14,L,1792.624,0.80680717
Condition B,M,14,L,1996.773,0.937244659
Condition B,M,14,L,672.72,0.862956988
Condition B,M,14,L,1080.629,0.800592607
Condition B,M,14,L,1616.861,0.772734813
Condition B,M,14,L,2072.211,0.781038237
Condition B,M,14,L,1140.513,0.832422029
Condition B,M,14,L,1652.247,0.797585326
Condition B,M,14,L,1911.225,0.736625144
Condition B,M,14,L,1606.751,0.925805831
Condition B,M,14,L,1351.662,0.864652837
Condition B,M,14,L,1198.453,0.715183345
Condition B,M,14,R,1053.798,0.877870355
Condition B,M,14,R,1532.479,0.83709555
Condition B,M,14,R,1749.072,0.763852773
Condition B,M,14,R,598.449,0.795797031
Condition B,M,14,R,584.839,0.934885306
Condition B,M,14,R,1491.65,0.721625288
Condition B,M,14,R,1064.297,0.786534963
Condition B,M,14,R,2022.048,0.825254145
Condition B,M,14,R,1756.071,0.693982881
Condition B,M,14,R,485.292,0.712023402
Condition B,M,14,R,780.044,0.626127364
Condition B,M,14,R,1376.548,0.844158336
Condition B,M,14,R,1271.169,0.794124582
Condition B,M,14,R,648.222,0.922272338
Condition B,M,14,R,1848.619,0.929376562
Condition B,M,14,R,1437.599,0.841141574
Condition B,M,14,R,1307.332,0.837143054
Condition B,M,14,R,2522.505,0.708189784
Condition B,M,14,R,954.251,0.75814784
Condition B,M,14,R,458.072,0.844136345
Condition B,M,14,R,2044.602,0.933339764
Condition B,M,14,R,2207.144,0.85757009
Condition B,M,14,R,1974.219,0.817797312
Condition B,M,14,R,516.789,0.714445544
Condition B,M,14,R,567.34,0.721319859
Condition B,M,14,R,1820.232,0.782060145
Condition B,M,14,R,1133.125,0.801889206
Condition B,M,14,R,2405.46,0.878458834
Condition B,M,14,R,1263.003,0.884206913
Condition B,M,14,R,1369.938,0.864289595
Condition B,M,14,R,603.115,0.859979369
Condition B,M,14,R,1531.702,0.834084485
Condition B,M,14,R,1880.116,0.885657349
Condition B,M,14,R,1067.019,0.900947294
Condition B,M,14,R,2219.587,0.851160201
Condition B,M,14,R,2160.87,0.759447504
Condition B,M,14,R,1688.022,0.902414081
Condition B,M,14,R,646.278,0.900435684
Condition B,M,14,R,789.377,0.932923977
Condition B,M,14,R,1334.941,0.819055054
Condition B,M,14,R,888.146,0.73243585
Condition B,M,14,R,1508.759,0.932884009
Condition B,M,14,R,1722.241,0.819163265
Condition B,M,14,R,1303.832,0.875032731
Condition B,M,14,R,1738.184,0.86732674
Condition B,M,14,R,1369.16,0.854112529
Condition B,M,14,R,610.114,0.827109383
Condition B,M,14,R,511.345,0.793649496
Condition B,M,14,R,1518.869,0.900562676
Condition B,M,14,R,1846.675,0.895021102
Condition B,M,14,R,1411.156,0.784418605
Condition B,M,14,R,979.916,0.873415864
Condition B,M,14,R,1901.114,0.824468064
Condition B,M,14,R,1430.988,0.913936112
Condition B,M,14,R,2257.695,0.801510619
Condition B,M,14,R,1064.686,0.855233138
Condition B,M,14,R,1140.124,0.833993038
Condition B,M,14,R,949.585,0.898934256
Condition B,M,14,R,1768.515,0.902354626
Condition B,M,14,R,666.887,0.89826186
Condition B,M,14,R,767.601,0.943916067
Condition B,M,14,R,976.416,0.87611572
Condition B,M,14,R,1745.961,0.759911545
Condition B,M,14,R,1633.193,0.813317518
Condition B,M,14,R,1675.967,0.966486189
Condition B,M,14,R,1585.364,0.954263911
Condition B,M,14,R,1054.187,0.839334174
Condition B,M,14,R,1956.332,0.765763185
Condition B,M,14,R,1869.228,0.800899246
Condition B,M,14,R,667.665,0.880756852
Condition B,M,14,R,966.695,0.929809688
Condition B,M,14,R,789.765,0.816569008
Condition B,M,14,R,1058.465,0.914459629
Condition B,M,14,R,1978.885,0.958134616
Condition B,M,14,R,1102.405,0.827696414
Condition B,M,14,R,781.988,0.832564004
Condition B,M,14,R,1665.079,0.892265944
Condition B,M,14,R,670.776,0.802093797
Condition B,M,14,R,1964.109,0.931520827
Condition B,M,14,R,1000.914,0.829056133
Condition B,M,14,R,418.797,0.855837372
Condition B,M,14,R,737.27,0.783957675
Condition B,M,14,R,682.83,0.824806138
Condition B,M,14,R,780.044,0.855683624
Condition B,M,14,R,792.487,0.662793609
Condition B,M,14,R,2333.911,0.850155801
Condition B,M,14,R,1017.246,0.845890892
Condition B,M,14,R,2213.754,0.87213348
Condition B,M,14,R,2063.267,0.928404451
Condition B,M,14,R,820.485,0.86213351
Condition B,M,14,R,776.156,0.771979423
Condition B,M,14,R,1494.372,0.863577717
Condition B,M,14,R,1385.492,0.784813952
Condition B,M,14,R,872.981,0.860213522
Condition B,M,14,R,1195.342,0.866249512
Condition B,M,14,R,621.391,0.73676025
Condition B,M,14,R,976.805,0.793931811
Condition B,M,14,R,945.308,0.964348457
Condition B,M,14,R,959.695,0.859542768
Condition B,M,14,R,2289.192,0.890449164
Condition B,M,14,R,2392.239,0.94594216
Condition B,M,14,R,1667.023,0.789408522
Condition B,M,14,R,835.65,0.831242021
Condition B,M,14,R,717.438,0.892460105
Condition B,M,14,R,532.343,0.951147377
Condition B,M,14,R,545.953,0.94613347
Condition B,M,14,R,1902.281,0.940299616
Condition B,M,14,R,2723.933,0.800496823
Condition B,M,14,R,384.578,0.6551287
Condition B,M,14,R,865.981,0.894689878
Condition B,M,14,R,1896.837,0.892943475
Condition B,M,14,R,1845.119,0.843925057
Condition B,M,14,R,531.565,0.822088032
Condition B,M,14,R,569.673,0.767335583
Condition B,M,14,R,2050.435,0.808570629
Condition B,M,14,R,1256.392,0.810483698
Condition B,M,14,R,2165.147,0.892914559
Condition B,M,14,R,1516.925,0.859830019
Condition B,M,14,R,1968.386,0.927965388
Condition B,M,14,R,779.266,0.825375492
Condition B,M,14,R,819.707,0.870045624
Condition B,M,14,R,1891.782,0.795129689
Condition B,M,14,R,1685.688,0.825917438
Condition B,M,14,R,1180.954,0.877950114
Condition B,M,14,R,1196.508,0.872041
Condition B,M,14,R,535.065,0.862972639
Condition B,M,14,R,464.293,0.93791938
Condition B,M,14,R,2440.068,0.900431958
Condition B,M,14,R,1836.564,0.716082282
Condition B,M,14,R,1689.966,0.901441372
Condition B,M,14,R,1458.597,0.806910151
Condition B,M,14,R,635.001,0.846892428
Condition B,M,14,R,1758.793,0.87425754
Condition B,M,14,R,1161.9,0.741917675
Condition B,M,14,R,706.939,0.818311367
Condition B,M,14,R,2033.714,0.772371625
Condition B,M,14,R,1565.143,0.819042161
Condition B,M,14,R,920.81,0.852394577
Condition B,M,14,R,1486.206,0.836698628
Condition B,M,14,R,718.216,0.916644976
Condition B,M,14,R,2139.872,0.859657804
Condition B,M,14,R,1043.688,0.850220451
Condition B,M,14,R,837.206,0.848829713
Condition B,M,14,R,861.315,0.823946254
Condition B,M,14,R,851.593,0.80279313
Condition B,M,14,R,483.347,0.791620953
Condition B,M,14,R,783.155,0.934393861
Condition B,M,14,R,1562.81,0.855670654
Condition B,M,14,R,1355.161,0.704006
Condition B,M,14,R,708.106,0.885108708
Condition C,M,34,L,710.828,0.833321093
Condition C,M,34,L,739.214,0.824674804
Condition C,M,34,L,2309.801,0.71927323
Condition C,M,34,L,2337.021,0.744810039
Condition C,M,34,L,1461.319,0.865655241
Condition C,M,34,L,861.704,0.926487359
Condition C,M,34,L,1877.394,0.907507031
Condition C,M,34,L,1032.8,0.856593546
Condition C,M,34,L,1233.838,0.903702181
Condition C,M,34,L,2506.951,0.833971991
Condition C,M,34,L,663.776,0.82421385
Condition C,M,34,L,901.367,0.760217296
Condition C,M,34,L,2402.738,0.919168992
Condition C,M,34,L,2586.278,0.894116451
Condition C,M,34,L,241.479,0.713676349
Condition C,M,34,L,479.07,0.751737866
Condition C,M,34,L,2680.77,0.814965322
Condition C,M,34,L,1132.347,0.829886403
Condition C,M,34,L,2210.254,0.893998185
Condition C,M,34,L,1786.013,0.880330807
Condition C,M,34,L,1053.021,0.861593105
Condition C,M,34,L,831.373,0.847354919
Condition C,M,34,L,1768.904,0.845535208
Condition C,M,34,L,1144.79,0.829186858
Condition C,M,34,L,580.561,0.827890257
Condition C,M,34,L,2191.589,0.819065333
Condition C,M,34,L,1759.96,0.857727631
Condition C,M,34,L,724.438,0.87407103
Condition C,M,34,L,1501.76,0.73990656
Condition C,M,34,L,1667.023,0.851687675
Condition C,M,34,L,2140.649,0.874146664
Condition C,M,34,L,2516.673,0.897635309
Condition C,M,34,L,2068.711,0.726604301
Condition C,M,34,L,203.371,0.77718652
Condition C,M,34,L,1116.793,0.860600408
Condition C,M,34,L,1038.244,0.76471054
Condition C,M,34,L,605.059,0.815050288
Condition C,M,34,L,2199.755,0.849975689
Condition C,M,34,L,2253.029,0.851277842
Condition C,M,34,L,1463.652,0.895233745
Condition C,M,34,L,360.469,0.813603279
Condition C,M,34,L,2011.16,0.72310611
Condition C,M,34,L,1029.3,0.876021946
Condition C,M,34,L,1950.888,0.835058569
Condition C,M,34,L,624.502,0.895408988
Condition C,M,34,L,591.838,0.709500464
Condition C,M,34,L,1332.608,0.847450191
Condition C,M,34,L,2468.455,0.829021178
Condition C,M,34,L,2270.916,0.860866193
Condition C,M,34,L,802.598,0.707920983
Condition C,M,34,L,859.371,0.881534774
Condition C,M,34,L,2262.75,0.855110213
Condition C,M,34,L,821.263,0.834823612
Condition C,M,34,L,1975.386,0.856869344
Condition C,M,34,L,2147.649,0.921839395
Condition C,M,34,L,1829.954,0.819816227
Condition C,M,34,L,591.838,0.843719777
Condition C,M,34,L,786.655,0.845342549
Condition C,M,34,L,1861.451,0.845335604
Condition C,M,34,L,1744.017,0.744439878
Condition C,M,34,L,1207.785,0.916411089
Condition C,M,34,L,1877.005,0.79788252
Condition C,M,34,L,392.355,0.936108297
Condition C,M,34,L,544.398,0.943394348
Condition C,M,34,L,1335.719,0.849392325
Condition C,M,34,L,1206.23,0.848687386
Condition C,M,34,L,2918.36,0.812750748
Condition C,M,34,L,3307.605,0.776822646
Condition C,M,34,L,1619.194,0.813170877
Condition C,M,34,L,877.647,0.909263747
Condition C,M,34,L,2207.144,0.812390444
Condition C,M,34,L,1857.174,0.835049427
Condition C,M,34,L,1988.607,0.776575086
Condition C,M,34,L,574.728,0.820743469
Condition C,M,34,L,1712.131,0.809814375
Condition C,M,34,L,3026.073,0.784369542
Condition C,M,34,L,974.083,0.763439597
Condition C,M,34,L,776.156,0.657303473
Condition C,M,34,L,2138.705,0.764435353
Condition C,M,34,L,2049.657,0.693292513
Condition C,M,34,L,3404.818,0.814167847
Condition C,M,34,L,2317.967,0.86439123
Condition C,M,34,L,2724.71,0.78277118
Condition C,M,34,L,1596.641,0.787541147
Condition C,M,34,L,2399.238,0.85302926
Condition C,M,34,L,2249.14,0.902288728
Condition C,M,34,L,326.639,0.900913891
Condition C,M,34,L,507.456,0.790193239
Condition C,M,34,L,1102.016,0.880552492
Condition C,M,34,L,872.981,0.794775366
Condition C,M,34,L,1123.015,0.900258058
Condition C,M,34,L,2170.591,0.86582908
Condition C,M,34,L,1457.041,0.886384849
Condition C,M,34,L,752.435,0.678406368
Condition C,M,34,L,890.09,0.746382939
Condition C,M,34,L,2704.101,0.830968647
Condition C,M,34,L,2847.977,0.815919763
Condition C,M,34,L,2406.238,0.818502163
Condition C,M,34,L,913.033,0.875527543
Condition C,M,34,L,2760.874,0.868787517
Condition C,M,34,L,1309.276,0.906142497
Condition C,M,34,L,680.497,0.8462209
Condition C,M,34,L,1762.682,0.809038589
Condition C,M,34,L,715.883,0.753696005
Condition C,M,34,L,1303.444,0.692854809
Condition C,M,34,L,1804.289,0.803341317
Condition C,M,34,L,888.924,0.929671751
Condition C,M,34,L,643.556,0.699592718
Condition C,M,34,L,1287.112,0.80394844
Condition C,M,34,L,649.777,0.696577086
Condition C,M,34,L,2127.817,0.802216387
Condition C,M,34,L,1658.469,0.791663015
Condition C,M,34,L,1866.117,0.687991601
Condition C,M,34,L,2393.794,0.826999061
Condition C,M,34,L,538.176,0.691972692
Condition C,M,34,L,1544.145,0.83059315
Condition C,M,34,L,836.817,0.851400023
Condition C,M,34,L,2002.606,0.843738552
Condition C,M,34,L,1430.988,0.804470259
Condition C,M,34,L,2396.127,0.785800356
Condition C,M,34,L,533.899,0.677806972
Condition C,M,34,L,629.168,0.741164147
Condition C,M,34,L,1553.478,0.883810868
Condition C,M,34,L,584.45,0.89198272
Condition C,M,34,L,609.725,0.924292262
Condition C,M,34,L,1590.808,0.766045674
Condition C,M,34,L,1406.101,0.877416778
Condition C,M,34,L,792.487,0.826731178
Condition C,M,34,L,1856.785,0.679741496
Condition C,M,34,L,1017.635,0.879651341
Condition C,M,34,L,722.882,0.741458635
Condition C,M,34,L,1597.807,0.809127355
Condition C,M,34,L,1476.095,0.802493174
Condition C,M,34,L,1224.117,0.819819687
Condition C,M,34,L,1173.177,0.785646625
Condition C,M,34,L,584.839,0.683124703
Condition C,M,34,L,1091.128,0.807874546
Condition C,M,34,L,614.78,0.766434975
Condition C,M,34,L,1481.539,0.74352241
Condition C,M,34,L,839.928,0.697205154
Condition C,M,34,L,1085.684,0.829338002
Condition C,M,34,L,1318.998,0.739779066
Condition C,M,34,L,1009.469,0.692815213
Condition C,M,34,L,2060.545,0.806537069
Condition C,M,34,L,1203.119,0.879429201
Condition C,M,34,L,1084.518,0.807188254
Condition C,M,34,L,1230.728,0.790695655
Condition C,M,34,L,2317.19,0.759983162
Condition C,M,34,L,1675.967,0.805317765
Condition C,M,34,L,1318.609,0.878684268
Condition C,M,34,R,870.259,0.796100913
Condition C,M,34,R,695.274,0.693530343
Condition C,M,34,R,898.645,0.870728327
Condition C,M,34,R,654.444,0.838665186
Condition C,M,34,R,751.269,0.847231295
Condition C,M,34,R,1263.003,0.858564124
Condition C,M,34,R,1150.234,0.828368639
Condition C,M,34,R,847.316,0.838841368
Condition C,M,34,R,1595.085,0.652440534
Condition C,M,34,R,915.366,0.712325401
Condition C,M,34,R,681.275,0.780552613
Condition C,M,34,R,583.283,0.895938992
Condition C,M,34,R,876.48,0.748001471
Condition C,M,34,R,872.981,0.760086014
Condition C,M,34,R,1568.643,0.849809075
Condition C,M,34,R,769.156,0.760895684
Condition C,M,34,R,574.728,0.79785503
Condition C,M,34,R,753.991,0.878584772
Condition C,M,34,R,1289.056,0.898270971
Condition C,M,34,R,655.999,0.811762708
Condition C,M,34,R,1639.415,0.752479496
Condition C,M,34,R,652.499,0.843242729
Condition C,M,34,R,660.277,0.805171615
Condition C,M,34,R,794.432,0.912986778
Condition C,M,34,R,598.449,0.880043881
Condition C,M,34,R,1427.1,0.668559916
Condition C,M,34,R,1264.947,0.748536837
Condition C,M,34,R,1772.014,0.829525282
Condition C,M,34,R,486.458,0.817053241
Condition C,M,34,R,1434.099,0.82769118
Condition C,M,34,R,550.23,0.826550571
Condition C,M,34,R,832.54,0.891136706
Condition C,M,34,R,1660.024,0.911494668
Condition C,M,34,R,820.485,0.796282442
Condition C,M,34,R,885.035,0.868027947
Condition C,M,34,R,1269.224,0.843820294
